ALUMNO_ID,Cod.Asign,Asignatura,Cod.Car.Sec,Cod.Curso,Convocatoria,Anho,Semestre,Doc.Firma,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,Tercer.Par,TPLab.,Lab.,Proy.,Pond.PP,Pond.SP,Pond.TPLab,Pond.Lab,Pond.Proy,Asis,Requisito,Firma,Primer.Rec,Segundo.Rec,Nota.Final,FirmaCalculada,Carrera_Nombre,Target,Primer_Par_Clean,Segundo_Par_Clean,Ciclo
FIUNA_ALUMNO_008858,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,35846,N,2023,0,0,0,0,0,0,50,50,0,0,0,1,1,38.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_010276,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,35846,N,2023,0,0,0,0,0,0,50,50,0,0,0,1,1,38.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_009232,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_010058,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,50,50,0,0,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_011234,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,36208,S,2023,50,78,0,0,0,0,50,50,0,0,0,1,1,45.0,0,0,1F-2,,Ing. Mecatrónica,1,50,78,2024-2
FIUNA_ALUMNO_011756,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,36208,S,2023,50,78,0,0,0,0,50,50,0,0,0,1,1,45.0,0,0,1F-2,,Ing. Mecatrónica,1,50,78,2024-2
FIUNA_ALUMNO_010707,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,37673,N,2024,50,32,0,0,0,0,50,50,0,0,0,1,1,52.0,54,0,2F-1,,Ing. Mecatrónica,0,50,32,2024-2
FIUNA_ALUMNO_011774,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,37673,N,2024,50,32,0,0,0,0,50,50,0,0,0,1,1,52.0,54,0,2F-1,,Ing. Mecatrónica,0,50,32,2024-2
FIUNA_ALUMNO_011440,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,37673,S,2024,38,52,0,0,0,0,50,50,0,0,0,1,1,57.0,61,0,2F-3,,Ing. Mecatrónica,1,38,52,2024-2
FIUNA_ALUMNO_011972,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,37673,S,2024,38,52,0,0,0,0,50,50,0,0,0,1,1,57.0,61,0,2F-3,,Ing. Mecatrónica,1,38,52,2024-2
FIUNA_ALUMNO_011479,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,22,8,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,22,8,2024-2
FIUNA_ALUMNO_012069,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,22,8,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,22,8,2024-2
FIUNA_ALUMNO_009362,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,30,28,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,30,28,2024-2
FIUNA_ALUMNO_010153,13708,TERMODINAMICA,MCT-PLS13 ,5,1,2024,2,0,N,0,30,28,0,0,0,0,50,50,0,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,30,28,2024-2
FIUNA_ALUMNO_009181,13709,MECANISMOS,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,35,50,0,15,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_010236,13709,MECANISMOS,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,35,50,0,15,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_006712,13709,MECANISMOS,MCT-PLS13 ,5,1,2024,2,37342,S,2024,48,38,0,0,100,0,35,50,0,15,0,1,1,51.0,0,0,2F-3,,Ing. Mecatrónica,1,48,38,2024-2
FIUNA_ALUMNO_007333,13709,MECANISMOS,MCT-PLS13 ,5,1,2024,2,37342,S,2024,48,38,0,0,100,0,35,50,0,15,0,1,1,51.0,0,0,2F-3,,Ing. Mecatrónica,1,48,38,2024-2
FIUNA_ALUMNO_006819,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,35,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,35,0,2024-2
FIUNA_ALUMNO_008841,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,35,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,35,0,2024-2
FIUNA_ALUMNO_010938,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,25,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,25,0,2024-2
FIUNA_ALUMNO_011590,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,25,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,25,0,2024-2
FIUNA_ALUMNO_010024,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,37190,S,2024,70,28,0,0,85,0,40,40,0,20,0,1,1,56.0,0,0,2F-3,,Ing. Mecatrónica,1,70,28,2024-2
FIUNA_ALUMNO_010648,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,37190,S,2024,70,28,0,0,85,0,40,40,0,20,0,1,1,56.0,0,0,2F-3,,Ing. Mecatrónica,1,70,28,2024-2
FIUNA_ALUMNO_009181,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,37190,S,2024,70,73,0,0,90,0,40,40,0,20,0,1,1,75.0,0,0,1F-3,,Ing. Mecatrónica,1,70,73,2024-2
FIUNA_ALUMNO_010236,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,37190,S,2024,70,73,0,0,90,0,40,40,0,20,0,1,1,75.0,0,0,1F-3,,Ing. Mecatrónica,1,70,73,2024-2
FIUNA_ALUMNO_009232,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,43,0,0,0,0,0,40,40,0,20,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,43,0,2024-2
FIUNA_ALUMNO_010058,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,43,0,0,0,0,0,40,40,0,20,0,2,0,0.0,0,0,,,Ing. Mecatrónica,0,43,0,2024-2
FIUNA_ALUMNO_011393,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_012025,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,0,0,0,0,0,0,40,40,0,20,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,0,0,2024-2
FIUNA_ALUMNO_009327,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,10,28,0,0,95,0,40,40,0,20,0,1,1,0.0,0,0,,,Ing. Mecatrónica,0,10,28,2024-2
FIUNA_ALUMNO_010304,13710,MATERIALES 1,MCT-PLS13 ,5,1,2024,2,0,N,0,10,28,0,0,95,0,40,40,0,20,0,1,1,0.0,0,0,,,Ing. Mecatrónica,0,10,28,2024-2
FIUNA_ALUMNO_006712,13711,MECANICA DE SOLIDOS,MCT-PLS13 ,5,1,2024,2,0,N,0,13,0,0,40,0,0,40,40,20,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,13,0,2024-2
FIUNA_ALUMNO_007333,13711,MECANICA DE SOLIDOS,MCT-PLS13 ,5,1,2024,2,0,N,0,13,0,0,40,0,0,40,40,20,0,0,1,0,0.0,0,0,,,Ing. Mecatrónica,0,13,0,2024-2
FIUNA_ALUMNO_000302,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,ECA-PLS13 ,10,2,2024,2,0,N,0,0,0,0,0,0,30,25,25,20,0,0,2,0,0.0,0,0,,,Ing. Electrónica,0,0,0,2024-2
FIUNA_ALUMNO_002640,13805,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,ECA-PLS13 ,10,2,2024,2,0,N,0,0,0,0,0,0,30,25,25,20,0,0,2,0,0.0,0,0,,,Ing. Electrónica,0,0,0,2024-2
FIUNA_ALUMNO_000302,13806,SEGURIDAD EN EL TRABAJO,ECA-PLS13 ,10,2,2024,2,0,N,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0.0,0,0,,,Ing. Electrónica,0,0,0,2024-2
FIUNA_ALUMNO_002640,13806,SEGURIDAD EN EL TRABAJO,ECA-PLS13 ,10,2,2024,2,0,N,0,0,0,0,0,0,20,40,40,0,0,0,0,0,0.0,0,0,,,Ing. Electrónica,0,0,0,2024-2
FIUNA_ALUMNO_008839,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,0,0,0,10,70,0,35,35,20,10,0,0,0,0.0,0,0,,,Ing. Civil,0,0,0,2024-2
FIUNA_ALUMNO_009841,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,0,0,0,10,70,0,35,35,20,10,0,0,0,0.0,0,0,,,Ing. Civil,0,0,0,2024-2
FIUNA_ALUMNO_012144,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,34,40,0,80,100,0,35,35,20,10,0,1,1,52.0,0,0,"1F-1,2F-2",,Ing. Civil,1,34,40,2024-2
FIUNA_ALUMNO_012418,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,34,40,0,80,100,0,35,35,20,10,0,1,1,52.0,0,0,"1F-1,2F-2",,Ing. Civil,1,34,40,2024-2
FIUNA_ALUMNO_009852,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,N,2024,49,11,0,45,100,0,35,35,20,10,0,1,1,55.0,53,0,,,Ing. Civil,0,49,11,2024-2
FIUNA_ALUMNO_010562,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,N,2024,49,11,0,45,100,0,35,35,20,10,0,1,1,55.0,53,0,,,Ing. Civil,0,49,11,2024-2
FIUNA_ALUMNO_008919,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,7,11,0,40,100,0,35,35,20,10,0,1,1,0.0,0,0,,,Ing. Civil,0,7,11,2024-2
FIUNA_ALUMNO_009863,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,7,11,0,40,100,0,35,35,20,10,0,1,1,0.0,0,0,,,Ing. Civil,0,7,11,2024-2
FIUNA_ALUMNO_011056,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,S,2024,34,22,0,80,100,0,35,35,20,10,0,1,1,62.0,68,0,2F-2,,Ing. Civil,1,34,22,2024-2
FIUNA_ALUMNO_011267,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,S,2024,34,22,0,80,100,0,35,35,20,10,0,1,1,62.0,68,0,2F-2,,Ing. Civil,1,34,22,2024-2
FIUNA_ALUMNO_010597,23011,MECANICA Y CALOR,MCT-PLS23 ,1,1,2024,2,37449,N,2024,40,48,0,65,100,0,35,35,20,10,0,1,1,54.0,0,0,2F-1,,Ing. Mecatrónica,0,40,48,2024-2
FIUNA_ALUMNO_011279,23011,MECANICA Y CALOR,MCT-PLS23 ,1,1,2024,2,37449,N,2024,40,48,0,65,100,0,35,35,20,10,0,1,1,54.0,0,0,2F-1,,Ing. Mecatrónica,0,40,48,2024-2
FIUNA_ALUMNO_009096,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,0,N,0,54,8,0,15,100,0,35,35,20,10,0,1,0,0.0,0,0,,,Ing. Electromecánica,0,54,8,2024-2
FIUNA_ALUMNO_009970,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,0,N,0,54,8,0,15,100,0,35,35,20,10,0,1,0,0.0,0,0,,,Ing. Electromecánica,0,54,8,2024-2
FIUNA_ALUMNO_012149,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,44,40,0,70,100,0,35,35,20,10,0,1,1,53.0,0,0,1F-2,,Ing. Mecánica,1,44,40,2024-2
FIUNA_ALUMNO_012471,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,44,40,0,70,100,0,35,35,20,10,0,1,1,53.0,0,0,1F-2,,Ing. Mecánica,1,44,40,2024-2
FIUNA_ALUMNO_012150,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,50,71,0,100,100,0,35,35,20,10,0,1,1,72.0,0,0,1F-3,,Ing. Civil,1,50,71,2024-2
FIUNA_ALUMNO_012472,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,50,71,0,100,100,0,35,35,20,10,0,1,1,72.0,0,0,1F-3,,Ing. Civil,1,50,71,2024-2
FIUNA_ALUMNO_012156,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,37449,S,2024,69,82,0,100,100,0,35,35,20,10,0,1,1,83.0,0,0,1F-4,,Ing. Electrónica,1,69,82,2024-2
FIUNA_ALUMNO_012419,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,37449,S,2024,69,82,0,100,100,0,35,35,20,10,0,1,1,83.0,0,0,1F-4,,Ing. Electrónica,1,69,82,2024-2
FIUNA_ALUMNO_012164,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,N,2024,26,57,0,55,100,0,35,35,20,10,0,1,1,60.0,55,0,2F-1,,Ing. Civil,0,26,57,2024-2
FIUNA_ALUMNO_012420,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,N,2024,26,57,0,55,100,0,35,35,20,10,0,1,1,60.0,55,0,2F-1,,Ing. Civil,0,26,57,2024-2
FIUNA_ALUMNO_012168,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,36294,S,2023,66,57,0,65,100,0,35,35,20,10,0,1,1,35.0,0,0,"1F-1,2F-4",,Ing. Civil,1,66,57,2024-2
FIUNA_ALUMNO_012341,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,36294,S,2023,66,57,0,65,100,0,35,35,20,10,0,1,1,35.0,0,0,"1F-1,2F-4",,Ing. Civil,1,66,57,2024-2
FIUNA_ALUMNO_012170,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,35906,S,2023,0,0,0,0,100,0,35,35,20,10,0,1,0,36.0,0,0,2F-2,,Ing. Civil,1,0,0,2024-2
FIUNA_ALUMNO_012342,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,35906,S,2023,0,0,0,0,100,0,35,35,20,10,0,1,0,36.0,0,0,2F-2,,Ing. Civil,1,0,0,2024-2
FIUNA_ALUMNO_011363,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,N,2024,49,31,0,80,100,0,35,35,20,10,0,1,1,54.0,30,0,2F-1,,Ing. Civil,0,49,31,2024-2
FIUNA_ALUMNO_012020,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,N,2024,49,31,0,80,100,0,35,35,20,10,0,1,1,54.0,30,0,2F-1,,Ing. Civil,0,49,31,2024-2
FIUNA_ALUMNO_012521,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,65,0,85,100,0,35,35,20,10,0,1,1,71.0,0,0,1F-3,,Ing. Electromecánica,1,60,65,2024-2
FIUNA_ALUMNO_012796,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,65,0,85,100,0,35,35,20,10,0,1,1,71.0,0,0,1F-3,,Ing. Electromecánica,1,60,65,2024-2
FIUNA_ALUMNO_012522,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,N,2024,19,57,0,60,100,0,35,35,20,10,0,1,1,58.0,47,0,2F-1,,Ing. Civil,0,19,57,2024-2
FIUNA_ALUMNO_012797,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37675,N,2024,19,57,0,60,100,0,35,35,20,10,0,1,1,58.0,47,0,2F-1,,Ing. Civil,0,19,57,2024-2
FIUNA_ALUMNO_012182,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,61,48,0,50,100,0,35,35,20,10,0,1,1,58.0,0,0,1F-2,,Ing. Mecánica,1,61,48,2024-2
FIUNA_ALUMNO_012422,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,61,48,0,50,100,0,35,35,20,10,0,1,1,58.0,0,0,1F-2,,Ing. Mecánica,1,61,48,2024-2
FIUNA_ALUMNO_011120,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,51,37,0,50,90,0,35,35,20,10,0,1,1,50.0,0,0,1F-2,,Ing. Civil,1,51,37,2024-2
FIUNA_ALUMNO_011603,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,51,37,0,50,90,0,35,35,20,10,0,1,1,50.0,0,0,1F-2,,Ing. Civil,1,51,37,2024-2
FIUNA_ALUMNO_012184,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,61,45,0,75,100,0,35,35,20,10,0,1,1,62.0,0,0,"1F-1,2F-4",,Ing. Civil,1,61,45,2024-2
FIUNA_ALUMNO_012477,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,61,45,0,75,100,0,35,35,20,10,0,1,1,62.0,0,0,"1F-1,2F-4",,Ing. Civil,1,61,45,2024-2
FIUNA_ALUMNO_011382,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,46,51,0,75,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Mecánica,1,46,51,2024-2
FIUNA_ALUMNO_012090,23011,MECANICA Y CALOR,MEC-PLS23 ,1,1,2024,2,37449,S,2024,46,51,0,75,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Mecánica,1,46,51,2024-2
FIUNA_ALUMNO_012187,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,30,65,0,80,100,0,35,35,20,10,0,1,1,59.0,0,0,"1F-1,2F-2",,Ing. Electromecánica,1,30,65,2024-2
FIUNA_ALUMNO_012443,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,30,65,0,80,100,0,35,35,20,10,0,1,1,59.0,0,0,"1F-1,2F-2",,Ing. Electromecánica,1,30,65,2024-2
FIUNA_ALUMNO_010682,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,0,N,0,34,34,0,25,100,0,35,35,20,10,0,1,0,0.0,0,0,,,Ing. Electrónica,0,34,34,2024-2
FIUNA_ALUMNO_011387,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,0,N,0,34,34,0,25,100,0,35,35,20,10,0,1,0,0.0,0,0,,,Ing. Electrónica,0,34,34,2024-2
FIUNA_ALUMNO_012190,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,45,0,60,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Electromecánica,1,60,45,2024-2
FIUNA_ALUMNO_012423,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,45,0,60,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Electromecánica,1,60,45,2024-2
FIUNA_ALUMNO_012531,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,71,68,0,85,90,0,35,35,20,10,0,1,1,75.0,0,0,1F-3,,Ing. Electromecánica,1,71,68,2024-2
FIUNA_ALUMNO_012798,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,71,68,0,85,90,0,35,35,20,10,0,1,1,75.0,0,0,1F-3,,Ing. Electromecánica,1,71,68,2024-2
FIUNA_ALUMNO_010690,23011,MECANICA Y CALOR,IND-PLS23 ,1,1,2024,2,36294,S,2023,0,0,0,0,100,0,35,35,20,10,0,1,0,46.0,0,0,1F-3,,Ing. Industrial,1,0,0,2024-2
FIUNA_ALUMNO_011398,23011,MECANICA Y CALOR,IND-PLS23 ,1,1,2024,2,36294,S,2023,0,0,0,0,100,0,35,35,20,10,0,1,0,46.0,0,0,1F-3,,Ing. Industrial,1,0,0,2024-2
FIUNA_ALUMNO_012534,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37675,S,2024,17,34,0,95,90,0,35,35,20,10,0,1,1,56.0,47,0,2F-2,,Ing. Electromecánica,1,17,34,2024-2
FIUNA_ALUMNO_012739,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37675,S,2024,17,34,0,95,90,0,35,35,20,10,0,1,1,56.0,47,0,2F-2,,Ing. Electromecánica,1,17,34,2024-2
FIUNA_ALUMNO_012535,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,31,60,0,80,90,0,35,35,20,10,0,1,1,57.0,0,0,1F-2,,Ing. Civil,1,31,60,2024-2
FIUNA_ALUMNO_012799,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,31,60,0,80,90,0,35,35,20,10,0,1,1,57.0,0,0,1F-2,,Ing. Civil,1,31,60,2024-2
FIUNA_ALUMNO_012195,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,51,48,0,70,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Civil,1,51,48,2024-2
FIUNA_ALUMNO_012424,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,51,48,0,70,100,0,35,35,20,10,0,1,1,59.0,0,0,1F-2,,Ing. Civil,1,51,48,2024-2
FIUNA_ALUMNO_012197,23011,MECANICA Y CALOR,IND-PLS23 ,1,1,2024,2,37449,S,2024,56,62,0,80,100,0,35,35,20,10,0,1,1,67.0,0,0,1F-2,,Ing. Industrial,1,56,62,2024-2
FIUNA_ALUMNO_012479,23011,MECANICA Y CALOR,IND-PLS23 ,1,1,2024,2,37449,S,2024,56,62,0,80,100,0,35,35,20,10,0,1,1,67.0,0,0,1F-2,,Ing. Industrial,1,56,62,2024-2
FIUNA_ALUMNO_012543,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,69,100,0,70,90,0,35,35,20,10,0,1,1,82.0,0,0,1F-4,,Ing. Civil,1,69,100,2024-2
FIUNA_ALUMNO_012800,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,69,100,0,70,90,0,35,35,20,10,0,1,1,82.0,0,0,1F-4,,Ing. Civil,1,69,100,2024-2
FIUNA_ALUMNO_012546,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,69,85,0,100,100,0,35,35,20,10,0,1,1,84.0,0,0,1F-4,,Ing. Civil,1,69,85,2024-2
FIUNA_ALUMNO_012801,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,69,85,0,100,100,0,35,35,20,10,0,1,1,84.0,0,0,1F-4,,Ing. Civil,1,69,85,2024-2
FIUNA_ALUMNO_012547,23011,MECANICA Y CALOR,MCT-PLS23 ,1,1,2024,2,37449,S,2024,40,94,0,80,90,0,35,35,20,10,0,1,1,72.0,0,0,1F-3,,Ing. Mecatrónica,1,40,94,2024-2
FIUNA_ALUMNO_012741,23011,MECANICA Y CALOR,MCT-PLS23 ,1,1,2024,2,37449,S,2024,40,94,0,80,90,0,35,35,20,10,0,1,1,72.0,0,0,1F-3,,Ing. Mecatrónica,1,40,94,2024-2
FIUNA_ALUMNO_012557,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,57,0,60,90,0,35,35,20,10,0,1,1,62.0,0,0,1F-2,,Ing. Electromecánica,1,60,57,2024-2
FIUNA_ALUMNO_012745,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,60,57,0,60,90,0,35,35,20,10,0,1,1,62.0,0,0,1F-2,,Ing. Electromecánica,1,60,57,2024-2
FIUNA_ALUMNO_012559,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,59,94,0,95,100,0,35,35,20,10,0,1,1,83.0,0,0,1F-4,,Ing. Electromecánica,1,59,94,2024-2
FIUNA_ALUMNO_012802,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,59,94,0,95,100,0,35,35,20,10,0,1,1,83.0,0,0,1F-4,,Ing. Electromecánica,1,59,94,2024-2
FIUNA_ALUMNO_012561,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,69,62,0,90,90,0,35,35,20,10,0,1,1,73.0,0,0,2F-3,,Ing. Electromecánica,1,69,62,2024-2
FIUNA_ALUMNO_012803,23011,MECANICA Y CALOR,ELE-PLS23 ,1,1,2024,2,37449,S,2024,69,62,0,90,90,0,35,35,20,10,0,1,1,73.0,0,0,2F-3,,Ing. Electromecánica,1,69,62,2024-2
FIUNA_ALUMNO_012563,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,43,51,0,45,90,0,35,35,20,10,0,1,1,51.0,0,0,"1F-1,2F-4",,Ing. Civil,1,43,51,2024-2
FIUNA_ALUMNO_012747,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,43,51,0,45,90,0,35,35,20,10,0,1,1,51.0,0,0,"1F-1,2F-4",,Ing. Civil,1,43,51,2024-2
FIUNA_ALUMNO_012565,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,41,60,0,90,100,0,35,35,20,10,0,1,1,63.0,0,0,1F-2,,Ing. Civil,1,41,60,2024-2
FIUNA_ALUMNO_012748,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,37449,S,2024,41,60,0,90,100,0,35,35,20,10,0,1,1,63.0,0,0,1F-2,,Ing. Civil,1,41,60,2024-2
FIUNA_ALUMNO_012568,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,0,0,0,25,0,0,35,35,20,10,0,0,0,0.0,0,0,,,Ing. Civil,0,0,0,2024-2
FIUNA_ALUMNO_012804,23011,MECANICA Y CALOR,CIV-PLS23 ,1,1,2024,2,0,N,0,0,0,0,25,0,0,35,35,20,10,0,0,0,0.0,0,0,,,Ing. Civil,0,0,0,2024-2
FIUNA_ALUMNO_012572,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,37449,S,2024,89,57,0,90,80,0,35,35,20,10,0,1,1,77.0,0,0,1F-3,,Ing. Electrónica,1,89,57,2024-2
FIUNA_ALUMNO_012805,23011,MECANICA Y CALOR,ECA-PLS23 ,1,1,2024,2,37449,S,2024,89,57,0,90,80,0,35,35,20,10,0,1,1,77.0,0,0,1F-3,,Ing. Electrónica,1,89,57,2024-2
